"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000174231",6503.34835329373,-0.242893834152828,0.0436093956183537,-5.5697592390068,2.55091581355454e-08,8.57010559334082e-08,"PRPF8","10594","pre-mRNA processing factor 8"
"ENSG00000173926",94.8333344196699,-1.02340757218057,0.183746520494446,-5.56967048642153,2.55221550235822e-08,8.57237918671014e-08,"MARCHF3","115123","membrane associated ring-CH-type finger 3"
"ENSG00000132600",325.956556490901,-0.571319948244863,0.102579955812308,-5.56950862106253,2.55458750624297e-08,8.5782524825304e-08,"PRMT7","54496","protein arginine methyltransferase 7"
"ENSG00000011304",4308.87052130547,-0.256084823897377,0.0459888990699371,-5.56840518204052,2.57081459700404e-08,8.63063666000796e-08,"PTBP1","5725","polypyrimidine tract binding protein 1"
"ENSG00000164638",322.963507814619,0.564564569809251,0.101393255829255,5.56806826244903,2.5757892143772e-08,8.64522814123039e-08,"SLC29A4","222962","solute carrier family 29 member 4"
"ENSG00000155008",336.351455027467,-0.581313478729773,0.104406788727698,-5.56777471861423,2.58013100278069e-08,8.65768903420267e-08,"APOOL","139322","apolipoprotein O like"
"ENSG00000145743",445.077186269799,0.52051192128783,0.093491905258006,5.56745442133619,2.58487660243003e-08,8.67149851926855e-08,"FBXL17","64839","F-box and leucine rich repeat protein 17"
"ENSG00000138081",461.471590295102,-0.492456489528287,0.0884576911390341,-5.56714157002204,2.58952005784835e-08,8.68495869267638e-08,"FBXO11","80204","F-box protein 11"
"ENSG00000187098",254.45564749691,-0.641558247559029,0.115242151576375,-5.56704503329101,2.59095452545951e-08,8.68765234523595e-08,"MITF","4286","melanocyte inducing transcription factor"
"ENSG00000185085",481.604907797252,0.475116114131962,0.085423454527252,5.56189300422625,2.66863900039275e-08,8.94595402786959e-08,"INTS5","80789","integrator complex subunit 5"
"ENSG00000124615",184.475662840575,-0.717762181884007,0.12905611648326,-5.56162854921416,2.67268696375471e-08,8.95734177014822e-08,"MOCS1","4337","molybdenum cofactor synthesis 1"
"ENSG00000114209",570.702061899224,0.464756180266061,0.0836250448650293,5.55761950281972,2.73478740982126e-08,9.16323582823239e-08,"PDCD10","11235","programmed cell death 10"
"ENSG00000204839",44.4382768785375,1.52990955939118,0.275330826781874,5.55662283541981,2.75044185037785e-08,9.21344457231004e-08,"MROH6","642475","maestro heat like repeat family member 6"
"ENSG00000110721",146.591816241726,0.928562903447173,0.167124395354462,5.55611825238166,2.75840034639838e-08,9.23785523650233e-08,"CHKA","1119","choline kinase alpha"
"ENSG00000158828",403.410558803924,-0.510710834713621,0.0919310984686179,-5.55536530315647,2.77031774336748e-08,9.27550911593186e-08,"PINK1","65018","PTEN induced kinase 1"
"ENSG00000122884",3598.58445620417,0.277718750211373,0.0499981577488919,5.55457966283823,2.78280581993011e-08,9.31505494722894e-08,"P4HA1","5033","prolyl 4-hydroxylase subunit alpha 1"
"ENSG00000166788",130.889109566622,-0.855054293162793,0.153945349903067,-5.55427165355229,2.7877166449971e-08,9.32922391824052e-08,"SAAL1","113174","serum amyloid A like 1"
"ENSG00000159459",1030.34084090875,-0.352162650134259,0.0634167640743669,-5.55314758288974,2.80570999629415e-08,9.38715663967999e-08,"UBR1","197131","ubiquitin protein ligase E3 component n-recognin 1"
"ENSG00000198721",634.101543044903,-0.444709600791463,0.0800945102394668,-5.55231063230012,2.81918046448567e-08,9.42993251623414e-08,"ECI2","10455","enoyl-CoA delta isomerase 2"
"ENSG00000158467",213.117141187481,-0.708912311807458,0.127709862671228,-5.55095978477761,2.84105442921007e-08,9.50078979352608e-08,"AHCYL2","23382","adenosylhomocysteinase like 2"
"ENSG00000116005",2184.02332686267,-0.286117015644843,0.0515710513198626,-5.54801595705777,2.88929512693401e-08,9.65976439303666e-08,"PCYOX1","51449","prenylcysteine oxidase 1"
"ENSG00000177732",610.297539707636,-0.435607078065384,0.0785446787107327,-5.54597822813248,2.92315200207932e-08,9.76833546220628e-08,"SOX12","6666","SRY-box transcription factor 12"
"ENSG00000204131",31.0493388305082,-1.93786649168545,0.349418477336491,-5.54597600692788,2.92318911658785e-08,9.76833546220628e-08,"NHSL2","340527","NHS like 2"
"ENSG00000129667",122.176225636343,-0.882405991482595,0.159121173124792,-5.54549702062942,2.93120327395999e-08,9.79273810462818e-08,"RHBDF2","79651","rhomboid 5 homolog 2"
"ENSG00000115762",3236.73199056362,0.252880233165837,0.0456041720550106,5.54511181259462,2.93766384233918e-08,9.81193983845377e-08,"PLEKHB2","55041","pleckstrin homology domain containing B2"
"ENSG00000149089",349.858721785555,0.5353757089041,0.0965656065675064,5.54416554645502,2.95359298080171e-08,9.86275006280328e-08,"APIP","51074","APAF1 interacting protein"
"ENSG00000092931",359.63789021655,0.559999119811265,0.101010591397752,5.54396437108404,2.95699028776791e-08,9.87169901746101e-08,"MFSD11","79157","major facilitator superfamily domain containing 11"
"ENSG00000113595",425.452083636846,0.519918488166322,0.0938005536146177,5.54280831115797,2.9765866234042e-08,9.93470980467261e-08,"TRIM23","373","tripartite motif containing 23"
"ENSG00000145715",2124.3129977841,0.289992055700034,0.0523306372059374,5.54153496275661,2.998316935129e-08,1.00048107042459e-07,"RASA1","5921","RAS p21 protein activator 1"
"ENSG00000162066",145.201211493161,0.814944641214108,0.147072910466168,5.54109277249648,3.00589907077e-08,1.00276793000887e-07,"AMDHD2","51005","amidohydrolase domain containing 2"
"ENSG00000136159",306.578299925756,-0.567699572881729,0.102478549485816,-5.53969172797772,3.03004550504478e-08,1.01057819183037e-07,"NUDT15","55270","nudix hydrolase 15"
"ENSG00000198046",127.889814194937,0.870459193606285,0.157195023763946,5.53744751432731,3.0691162543515e-08,1.02336100741776e-07,"ZNF667","63934","zinc finger protein 667"
"ENSG00000125037",935.552940639257,0.368715305459214,0.0666130374460119,5.5351822945778,3.10904817993563e-08,1.03642470940151e-07,"EMC3","55831","ER membrane protein complex subunit 3"
"ENSG00000136826",201.271098738582,0.73034254424286,0.131963263908856,5.53443831722206,3.12227283417801e-08,1.04058116907541e-07,"KLF4","9314","Kruppel like factor 4"
"ENSG00000130734",201.685781342506,-0.703559945517627,0.127138096877535,-5.53382473701275,3.133220646994e-08,1.04397698119333e-07,"ATG4D","84971","autophagy related 4D cysteine peptidase"
"ENSG00000106399",94.9149033931253,-1.00511564849065,0.181697659878351,-5.53180293661229,3.16955880450269e-08,1.05582906581364e-07,"RPA3","6119","replication protein A3"
"ENSG00000169223",2338.65295884977,0.275394590596445,0.0497897620351624,5.53114896194836,3.18140006590986e-08,1.05951709358629e-07,"LMAN2","10960","lectin, mannose binding 2"
"ENSG00000161970",1228.09790832475,-0.363468896534386,0.0657146041646187,-5.5310216222847,3.18371074142219e-08,1.06003008741134e-07,"RPL26","6154","ribosomal protein L26"
"ENSG00000185129",510.253283017227,-0.531787659908303,0.0961540377885799,-5.53058064059232,3.19172527936236e-08,1.06244149901561e-07,"PURA","5813","purine rich element binding protein A"
"ENSG00000213741",2266.57574136369,-0.303942107667304,0.0549581857698867,-5.53042469305534,3.1945641999857e-08,1.06312933388158e-07,"RPS29","6235","ribosomal protein S29"
"ENSG00000088812",1726.42018229207,-0.295390785984255,0.0534211794637139,-5.52946956524796,3.21200518282479e-08,1.06867512864729e-07,"ATRN","8455","attractin"
"ENSG00000136238",4645.80436230466,-0.231912651322092,0.0419484343405633,-5.5285174516713,3.22948304308198e-08,1.07423050896425e-07,"RAC1","5879","Rac family small GTPase 1"
"ENSG00000141084",329.969666321117,-0.563320932699193,0.101896824161131,-5.52834631831512,3.23263428838243e-08,1.07501886037773e-07,"RANBP10","57610","RAN binding protein 10"
"ENSG00000134046",603.042324318423,-0.453499903901338,0.0820499903698219,-5.52711708870762,3.25535711499509e-08,1.08231382603159e-07,"MBD2","8932","methyl-CpG binding domain protein 2"
"ENSG00000113594",596.888678315902,-0.431261235969335,0.0780308457110491,-5.52680458656452,3.26115850479335e-08,1.08398072909327e-07,"LIFR","3977","LIF receptor subunit alpha"
"ENSG00000164402",1510.68955882169,-0.30597063359895,0.0553728042573997,-5.52564815349878,3.2827142507628e-08,1.0908821735027e-07,"SEPTIN8","23176","septin 8"
"ENSG00000130202",2333.51898360669,-0.27494270318993,0.0497874573190755,-5.52232867462763,3.34535943099575e-08,1.11143146136969e-07,"NECTIN2","5819","nectin cell adhesion molecule 2"
"ENSG00000112640",1062.69246285013,-0.36351632697038,0.0658350819890437,-5.52162032745514,3.35887669743812e-08,1.1156529624293e-07,"PPP2R5D","5528","protein phosphatase 2 regulatory subunit B'delta"
"ENSG00000124875",15.6239336094411,4.42697889222358,0.801967116164262,5.52015014455634,3.38710124176843e-08,1.12475627866736e-07,"CXCL6","6372","C-X-C motif chemokine ligand 6"
"ENSG00000116455",411.998796148892,-0.522296823236921,0.0946466291621698,-5.51838800663471,3.42123392708213e-08,1.13581664826483e-07,"WDR77","79084","WD repeat domain 77"
"ENSG00000103005",1260.6954853979,0.351104650177701,0.0636261060474588,5.51824827871458,3.42395469368108e-08,1.13644574384335e-07,"USB1","79650","U6 snRNA biogenesis phosphodiesterase 1"
"ENSG00000110628",215.199638483569,0.672747912918919,0.121920204169009,5.51793623956157,3.43003826439448e-08,1.13819041611605e-07,"SLC22A18","5002","solute carrier family 22 member 18"
"ENSG00000177646",438.779113663647,-0.490708453400561,0.0889504979582401,-5.51664650186597,3.45529463078158e-08,1.14629482676435e-07,"ACAD9","28976","acyl-CoA dehydrogenase family member 9"
"ENSG00000084652",2674.28096752839,0.25688720872393,0.0465816437750218,5.51477337220287,3.49229679067877e-08,1.15829106137697e-07,"TXLNA","200081","taxilin alpha"
"ENSG00000172137",29.5611429312759,2.00485136634927,0.363604634980202,5.5138223594384,3.51123008977276e-08,1.16429005458706e-07,"CALB2","794","calbindin 2"
"ENSG00000164631",450.621962276388,0.511749944638332,0.0928220753665444,5.51323532271269,3.52296680259082e-08,1.16790041364617e-07,"ZNF12","7559","zinc finger protein 12"
"ENSG00000083123",161.431018303348,-0.811773362956931,0.147244118443729,-5.51311231672155,3.52543089712318e-08,1.16843580383699e-07,"BCKDHB","594","branched chain keto acid dehydrogenase E1 subunit beta"
"ENSG00000025293",1020.41022807633,0.35519513929129,0.0644311406686123,5.51278676126751,3.53196059545678e-08,1.17031807739178e-07,"PHF20","51230","PHD finger protein 20"
"ENSG00000106799",822.221287210006,0.414721493746622,0.0752372495371554,5.51218307816815,3.54409978414569e-08,1.17405770653897e-07,"TGFBR1","7046","transforming growth factor beta receptor 1"
"ENSG00000144619",15.3158806933518,3.76339461338716,0.68332672018703,5.50746005125792,3.64047988227654e-08,1.20569539494603e-07,"CNTN4","152330","contactin 4"
"ENSG00000214160",793.643341002439,0.409463863342926,0.0743591684928904,5.50656861341954,3.65895393815638e-08,1.21152226041795e-07,"ALG3","10195","ALG3 alpha-1,3- mannosyltransferase"
"ENSG00000204941",184.122797408288,-0.809640950831087,0.147039418716891,-5.50628503496716,3.66484982426713e-08,1.21318254586817e-07,"PSG5","5673","pregnancy specific beta-1-glycoprotein 5"
"ENSG00000055163",326.554531564527,0.574915654813434,0.104426049473888,5.50548122532582,3.68161196568979e-08,1.21834679716045e-07,"CYFIP2","26999","cytoplasmic FMR1 interacting protein 2"
"ENSG00000168040",186.557461728024,-0.789649450739568,0.143430446468212,-5.5054520862457,3.68222100820458e-08,1.21834679716045e-07,"FADD","8772","Fas associated via death domain"
"ENSG00000084731",1094.82878127734,0.355046882028476,0.0645395624747778,5.50122852424402,3.77153987588061e-08,1.24760000557676e-07,"KIF3C","3797","kinesin family member 3C"
"ENSG00000175893",228.951291683711,-0.654669674647825,0.119021691688034,-5.50042320322391,3.78880749969094e-08,1.25301081478604e-07,"ZDHHC21","340481","zinc finger DHHC-type palmitoyltransferase 21"
"ENSG00000008952",2959.49027254798,0.254683128954949,0.0463105148670278,5.49946658304762,3.80941890826009e-08,1.25952459386274e-07,"SEC62","7095","SEC62 homolog, preprotein translocation factor"
"ENSG00000109472",333.228671381223,0.564459227657696,0.102652358796233,5.49874580844418,3.82502055924534e-08,1.26437924371307e-07,"CPE","1363","carboxypeptidase E"
"ENSG00000128951",392.309440984672,-0.538157295272106,0.0979039864271682,-5.49678634048724,3.86774841844934e-08,1.27804212687018e-07,"DUT","1854","deoxyuridine triphosphatase"
"ENSG00000177706",1418.31048775869,-0.305867988275491,0.0556450885875572,-5.49676523192536,3.86821121896251e-08,1.27804212687018e-07,"FAM20C","56975","FAM20C golgi associated secretory pathway kinase"
"ENSG00000170448",199.345319497835,-0.692883482194429,0.126072043472754,-5.4959328262508,3.8865044031639e-08,1.28377789466967e-07,"NFXL1","152518","nuclear transcription factor, X-box binding like 1"
"ENSG00000110315",552.815499069617,-0.473004017731903,0.0860836106858139,-5.49470467100018,3.91364797895361e-08,1.29243364142982e-07,"RNF141","50862","ring finger protein 141"
"ENSG00000101343",583.238406867352,0.455247519172654,0.0828746835613634,5.49320370961746,3.94707055605639e-08,1.30315829946958e-07,"CRNKL1","51340","crooked neck pre-mRNA splicing factor 1"
"ENSG00000103148",679.56681433546,-0.418964364620054,0.0762973456592865,-5.49120498229365,3.99200706570795e-08,1.31767832168882e-07,"NPRL3","8131","NPR3 like, GATOR1 complex subunit"
"ENSG00000091009",267.980501316593,-0.620573976812004,0.113026623507548,-5.49051150564154,4.00771380918844e-08,1.32254555703219e-07,"RBM27","54439","RNA binding motif protein 27"
"ENSG00000144218",891.732185109351,0.392862159827109,0.071555281277693,5.49033073187823,4.01181804039981e-08,1.32358254744526e-07,"AFF3","3899","AF4/FMR2 family member 3"
"ENSG00000184182",221.156996035064,-0.676931775471131,0.123302535339619,-5.49000694597737,4.01917936432132e-08,1.3255055456052e-07,"UBE2F","140739","ubiquitin conjugating enzyme E2 F (putative)"
"ENSG00000008118",54.5906704338779,1.43343795972197,0.2611003031963,5.4899896406642,4.01957317187013e-08,1.3255055456052e-07,"CAMK1G","57172","calcium/calmodulin dependent protein kinase IG"
"ENSG00000176946",586.132126270265,-0.428741787437004,0.0781042929614317,-5.48934983188081,4.03415924325152e-08,1.329996773991e-07,"THAP4","51078","THAP domain containing 4"
"ENSG00000183671",14.5620913396255,-3.61289710943956,0.658440193258037,-5.48705432389013,4.08691479043656e-08,1.34706669296282e-07,"CMKLR2","2825","chemerin chemokine-like receptor 2"
"ENSG00000146414",258.362052611847,0.608637870226805,0.11094355897652,5.48601357160011,4.111053267652e-08,1.35469837203446e-07,"SHPRH","257218","SNF2 histone linker PHD RING helicase"
"ENSG00000135829",3146.71765972185,-0.252352952961753,0.0460059185010986,-5.48522801377669,4.12936443640909e-08,1.36040660783877e-07,"DHX9","1660","DExH-box helicase 9"
"ENSG00000143164",1521.95773451763,-0.329022026975945,0.0600084395714748,-5.48292922338122,4.18340417714265e-08,1.37787996365869e-07,"DCAF6","55827","DDB1 and CUL4 associated factor 6"
"ENSG00000176973",145.731884232914,0.842869331979049,0.15372873231819,5.48283537676265,4.18562481992805e-08,1.37828148234099e-07,"FAM89B","23625","family with sequence similarity 89 member B"
"ENSG00000158301",275.784696884518,-0.594174850657995,0.108389728307275,-5.48183725466646,4.20931368687848e-08,1.38575037428552e-07,"GPRASP2","114928","G protein-coupled receptor associated sorting protein 2"
"ENSG00000083520",1294.62758932161,0.319456059101131,0.0582775495168063,5.48163163602142,4.21420984633944e-08,1.3870304160602e-07,"DIS3","22894","DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease"
"ENSG00000203880",423.065004070168,0.51430437283141,0.0938808970633773,5.47826436388025,4.29518084326512e-08,1.4133425055995e-07,"PCMTD2","55251","protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2"
"ENSG00000130477",27.3054820035534,2.05159372241083,0.374633620507069,5.4762669715387,4.34392167512727e-08,1.42903911478428e-07,"UNC13A","23025","unc-13 homolog A"
"ENSG00000198931",980.28713470993,-0.363142886187442,0.066371144135336,-5.4713971096681,4.46501541794542e-08,1.46852478887063e-07,"APRT","353","adenine phosphoribosyltransferase"
"ENSG00000144468",426.979967535902,-0.492411976793491,0.0900084201486509,-5.47073236015321,4.48179680365404e-08,1.47369189522302e-07,"RHBDD1","84236","rhomboid domain containing 1"
"ENSG00000149499",499.682002027746,0.465662302839311,0.0851579962964697,5.46821582342251,4.54588160606445e-08,1.49440699429176e-07,"EML3","256364","EMAP like 3"
"ENSG00000179104",93.1961334550927,1.11405947059992,0.20379443205262,5.46658443696963,4.58789929695557e-08,1.50785961847159e-07,"TMTC2","160335","transmembrane O-mannosyltransferase targeting cadherins 2"
"ENSG00000085185",213.228948319164,-0.696885470794378,0.127491994818547,-5.4661115922315,4.60014801348536e-08,1.51152427921614e-07,"BCORL1","63035","BCL6 corepressor like 1"
"ENSG00000132623",21.6310783038538,-2.34609626990472,0.429400561289222,-5.46365440897623,4.6643118157171e-08,1.5322414632629e-07,"ANKEF1","63926","ankyrin repeat and EF-hand domain containing 1"
"ENSG00000177311",3627.84119125255,0.279332010231852,0.0511297474772055,5.46319948785946,4.67628586064874e-08,1.53580834673955e-07,"ZBTB38","253461","zinc finger and BTB domain containing 38"
"ENSG00000113838",113.489371670789,-0.901447906252562,0.165012491037077,-5.46290708410684,4.68399798879744e-08,1.53797414277837e-07,"TBCCD1","55171","TBCC domain containing 1"
"ENSG00000173163",246.860090710503,-0.633560920574815,0.115991599040473,-5.46212765248409,4.70461572751694e-08,1.54437540616318e-07,"COMMD1","150684","copper metabolism domain containing 1"
"ENSG00000132591",548.516265818162,-0.443543571704497,0.0812267269080566,-5.4605619183272,4.74629915915869e-08,1.55762104894396e-07,"ERAL1","26284","Era like 12S mitochondrial rRNA chaperone 1"
"ENSG00000105677",747.417724938105,0.3953569038342,0.0724026994336696,5.46052712021323,4.74722961941063e-08,1.55762104894396e-07,"TMEM147","10430","transmembrane protein 147"
"ENSG00000167220",212.100823098509,-0.673163438440894,0.123310784060167,-5.45908002752165,4.78608011665346e-08,1.56999400441641e-07,"HDHD2","84064","haloacid dehalogenase like hydrolase domain containing 2"
"ENSG00000161203",11153.8572137848,-0.207777514270238,0.0380652213859028,-5.45846068157081,4.80280189034387e-08,1.57510383253151e-07,"AP2M1","1173","adaptor related protein complex 2 subunit mu 1"
"ENSG00000076043",1256.81182645782,-0.342902883689143,0.0628211624066,-5.45839762514673,4.80450752905593e-08,1.57528777954107e-07,"REXO2","25996","RNA exonuclease 2"
"ENSG00000187866",246.668026189338,-0.627007955405844,0.11488278968207,-5.45780579616009,4.82054479458762e-08,1.58016953116532e-07,"PABIR1","116224","PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1"
"ENSG00000178988",727.058175131609,0.451344104104423,0.0827147905343494,5.45663116824301,4.85252847212829e-08,1.59027492986324e-07,"MRFAP1L1","114932","Morf4 family associated protein 1 like 1"
"ENSG00000197355",356.915182837933,0.585283751172594,0.107267290021039,5.45631152849857,4.86126741308221e-08,1.59275954455772e-07,"UAP1L1","91373","UDP-N-acetylglucosamine pyrophosphorylase 1 like 1"
"ENSG00000120438",3600.28042262244,-0.25325631041112,0.0464459040357232,-5.45271570591739,4.96063423342584e-08,1.62492948550757e-07,"TCP1","6950","t-complex 1"
"ENSG00000180921",46.5983840826367,1.49307025325071,0.27407934787495,5.44758393810806,5.10586217932741e-08,1.67210303307293e-07,"FAM83H","286077","family with sequence similarity 83 member H"
"ENSG00000068028",437.694397078514,-0.489855503558428,0.0899378492664404,-5.44660015281478,5.13416997035272e-08,1.68097342284139e-07,"RASSF1","11186","Ras association domain family member 1"
"ENSG00000142178",35.2014075783045,1.73720194835468,0.319088352661782,5.44426624746165,5.20193643883947e-08,1.70275564545361e-07,"SIK1","150094","salt inducible kinase 1"
"ENSG00000131470",70.3466839863371,-1.16678440206314,0.214420629321726,-5.44156784612572,5.28136711050308e-08,1.72834465654299e-07,"PSMC3IP","29893","PSMC3 interacting protein"
"ENSG00000167721",915.17041446685,-0.361956025725259,0.066518154972222,-5.44146219744688,5.28450079822926e-08,1.72895899867886e-07,"TSR1","55720","TSR1 ribosome maturation factor"
"ENSG00000130590",32.7598067540028,-1.78809306672695,0.328644398269368,-5.44081407181438,5.30376458630137e-08,1.73453514566363e-07,"SAMD10","140700","sterile alpha motif domain containing 10"
"ENSG00000077380",2505.19691144534,0.26556921450065,0.0488106565515034,5.44080398140989,5.30406503375666e-08,1.73453514566363e-07,"DYNC1I2","1781","dynein cytoplasmic 1 intermediate chain 2"
"ENSG00000137094",385.101571158723,0.504588636219601,0.0927721258500299,5.4390112503759,5.35770722775774e-08,1.75166094467033e-07,"DNAJB5","25822","DnaJ heat shock protein family (Hsp40) member B5"
"ENSG00000177600",5062.83732776986,-0.261468787870897,0.0480752876822328,-5.43873579289113,5.36599594239183e-08,1.75395416064736e-07,"RPLP2","6181","ribosomal protein lateral stalk subunit P2"
"ENSG00000188321",123.145955095061,0.87367114340651,0.160657555811657,5.4380955753537,5.38530858704082e-08,1.75984876433789e-07,"ZNF559","84527","zinc finger protein 559"
"ENSG00000143155",685.724952787318,-0.394867730205462,0.0726143084477329,-5.43787772198759,5.39189564611025e-08,1.76158300062021e-07,"TIPRL","261726","TOR signaling pathway regulator"
"ENSG00000197324",7402.57030439311,0.233516921141465,0.0429470432519593,5.43732241988071,5.40872121212123e-08,1.76666063612628e-07,"LRP10","26020","LDL receptor related protein 10"
"ENSG00000033050",1558.44184905093,-0.298837166779513,0.0549730102205949,-5.43607063867057,5.4468368326306e-08,1.77868822149572e-07,"ABCF2","10061","ATP binding cassette subfamily F member 2"
"ENSG00000168528",1846.15723096976,-0.307502743771436,0.0565688317617186,-5.43590408701935,5.45192776158499e-08,1.77992830194949e-07,"SERINC2","347735","serine incorporator 2"
"ENSG00000182208",325.471374368874,0.547379763544613,0.100758506882584,5.43259105836581,5.55415946826029e-08,1.81287448867955e-07,"MOB2","81532","MOB kinase activator 2"
"ENSG00000169813",2529.00261069993,0.271363497587614,0.0499607833536733,5.43153007963519,5.58728954486758e-08,1.82325566580324e-07,"HNRNPF","3185","heterogeneous nuclear ribonucleoprotein F"
"ENSG00000094841",213.771526820034,0.668061824738597,0.123002951139181,5.43126663670588,5.59554543490567e-08,1.82551684992264e-07,"UPRT","139596","uracil phosphoribosyltransferase homolog"
"ENSG00000179431",858.550941694057,0.421978806963728,0.0777057257035724,5.43047250563582,5.62050385477064e-08,1.83322478183216e-07,"FJX1","24147","four-jointed box kinase 1"
"ENSG00000073792",2078.82986273819,-0.271504616930611,0.0500335407529722,-5.42645219276197,5.74852130107067e-08,1.8745355835079e-07,"IGF2BP2","10644","insulin like growth factor 2 mRNA binding protein 2"
"ENSG00000197579",554.152122879745,0.431003905976248,0.0794513292981753,5.42475386860703,5.80344531467843e-08,1.89199741708813e-07,"TOPORS","10210","TOP1 binding arginine/serine rich protein, E3 ubiquitin ligase"
"ENSG00000120306",260.417246248983,0.689707361803973,0.127209307660877,5.42183095314565,5.89916565153582e-08,1.9227479519371e-07,"CYSTM1","84418","cysteine rich transmembrane module containing 1"
"ENSG00000117069",23.9649851762818,-2.25254138791238,0.415464362211342,-5.42174393953564,5.9020385145775e-08,1.92322879467442e-07,"ST6GALNAC5","81849","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5"
"ENSG00000168890",228.655301428177,0.667999406318989,0.123282245304143,5.4184558747369,6.01159714652764e-08,1.95846563289221e-07,"TMEM150A","129303","transmembrane protein 150A"
"ENSG00000085733",6783.01253598527,-0.228568407860484,0.0421869209263476,-5.41799218434387,6.0272050219612e-08,1.96308564040729e-07,"CTTN","2017","cortactin"
"ENSG00000158825",13.8286362530918,-4.04633925632748,0.746840539389482,-5.41794271054867,6.02887263222834e-08,1.96316413374572e-07,"CDA","978","cytidine deaminase"
"ENSG00000182934",4231.00486313711,0.239209309557318,0.0441546976873527,5.41752796613156,6.0428699914599e-08,1.96725654015802e-07,"SRPRA","6734","SRP receptor subunit alpha"
"ENSG00000137145",687.864500831297,0.42499267870235,0.0784595628321214,5.41670974654421,6.07057677554281e-08,1.97580905885158e-07,"DENND4C","55667","DENN domain containing 4C"
"ENSG00000166813",317.09581796275,-0.546640825615359,0.100957781563225,-5.41454870690699,6.14434767684194e-08,1.99934661577257e-07,"KIF7","374654","kinesin family member 7"
"ENSG00000196363",616.872794735987,-0.429246773420389,0.0792873478585975,-5.41381172423518,6.16970393145398e-08,2.00712283216875e-07,"WDR5","11091","WD repeat domain 5"
"ENSG00000028277",298.190448357762,-0.587113293540205,0.108460906299224,-5.41313283811651,6.19315103522446e-08,2.01427443620241e-07,"POU2F2","5452","POU class 2 homeobox 2"
"ENSG00000048392",1119.48675677107,-0.34257272192322,0.0632949722127176,-5.41232123101222,6.22129531911399e-08,2.02295002094347e-07,"RRM2B","50484","ribonucleotide reductase regulatory TP53 inducible subunit M2B"
"ENSG00000111667",2035.00565056117,-0.289194096649822,0.0534667512169488,-5.40885859094705,6.34276846865264e-08,2.06196165596808e-07,"USP5","8078","ubiquitin specific peptidase 5"
"ENSG00000213853",336.04557831343,-0.563189593346592,0.104129334478924,-5.40855846399922,6.35340480179867e-08,2.06493158898327e-07,"EMP2","2013","epithelial membrane protein 2"
"ENSG00000164080",614.56144447281,-0.441833973937355,0.081719184111026,-5.40673501263873,6.41839930745953e-08,2.08556299574854e-07,"RAD54L2","23132","RAD54 like 2"
"ENSG00000115827",241.240288606001,-0.640706081617414,0.118510215588156,-5.40633630980793,6.43269612160914e-08,2.08971509276354e-07,"DCAF17","80067","DDB1 and CUL4 associated factor 17"
"ENSG00000134532",152.530717815286,0.788475165437254,0.145884803384215,5.40477929946312,6.48882397524889e-08,2.10745118535284e-07,"SOX5","6660","SRY-box transcription factor 5"
"ENSG00000137770",358.913209010053,-0.547100936073286,0.101267197674606,-5.40254839312568,6.5700724208119e-08,2.1332591241691e-07,"CTDSPL2","51496","CTD small phosphatase like 2"
"ENSG00000004776",1293.86811255935,-0.367427098726661,0.0680104113069316,-5.40251252221455,6.57138683769554e-08,2.1332591241691e-07,"HSPB6","126393","heat shock protein family B (small) member 6"
"ENSG00000115944",1510.89259402559,0.320878177311176,0.0593984807543062,5.40212768468683,6.58550446634775e-08,2.13733790003329e-07,"COX7A2L","9167","cytochrome c oxidase subunit 7A2 like"
"ENSG00000151491",1381.65367313213,0.316345459598643,0.058570684240577,5.40108867943671,6.6237669144395e-08,2.14892931304371e-07,"EPS8","2059","epidermal growth factor receptor pathway substrate 8"
"ENSG00000147912",134.484618340186,0.833984900492782,0.154410963763521,5.40107308552276,6.62434281369915e-08,2.14892931304371e-07,"FBXO10","26267","F-box protein 10"
"ENSG00000167380",252.298870862209,0.621986888097246,0.115251332854427,5.3967869411356,6.78448720883582e-08,2.2003612651612e-07,"ZNF226","7769","zinc finger protein 226"
"ENSG00000120256",1695.42619531299,0.315432822927024,0.0585569323931885,5.38677164317637,7.17344796789832e-08,2.32596176923301e-07,"LRP11","84918","LDL receptor related protein 11"
"ENSG00000153179",658.714145764626,-0.396952301638205,0.0737325215750658,-5.38367999843969,7.29781973460905e-08,2.36518602490204e-07,"RASSF3","283349","Ras association domain family member 3"
"ENSG00000174004",28.3483561931734,2.00284952834404,0.372022457313322,5.38367910047219,7.29785615996952e-08,2.36518602490204e-07,"NRROS","375387","negative regulator of reactive oxygen species"
"ENSG00000118096",259.906576533406,-0.622627162411545,0.115657261391367,-5.38338150948142,7.30993741370094e-08,2.36854364845629e-07,"IFT46","56912","intraflagellar transport 46"
"ENSG00000263528",353.936328048665,-0.516717659618615,0.0960340845163697,-5.3805652672259,7.42523117522947e-08,2.40533442095887e-07,"IKBKE","9641","inhibitor of nuclear factor kappa B kinase subunit epsilon"
